article_title,url_link,country,article_quality,revision_id,geography,population,region
Momoh Gulama,https://en.wikipedia.org/wiki/Momoh_Gulama,Sierra Leone,Start,949562875,Sierra Leone,8.7,WESTERN AFRICA
Mohamed Wurie Jalloh,https://en.wikipedia.org/wiki/Mohamed_Wurie_Jalloh,Sierra Leone,Stub,1009329190,Sierra Leone,8.7,WESTERN AFRICA
Henry M. Joko-Smart,https://en.wikipedia.org/wiki/Henry_M._Joko-Smart,Sierra Leone,Start,1099837505,Sierra Leone,8.7,WESTERN AFRICA
Andrew Juxon-Smith,https://en.wikipedia.org/wiki/Andrew_Juxon-Smith,Sierra Leone,Stub,1104489204,Sierra Leone,8.7,WESTERN AFRICA
Sunkari Kabba-Kamara,https://en.wikipedia.org/wiki/Sunkari_Kabba-Kamara,Sierra Leone,Start,1077051140,Sierra Leone,8.7,WESTERN AFRICA
Yahya Kanu,https://en.wikipedia.org/wiki/Yahya_Kanu,Sierra Leone,Start,1107226049,Sierra Leone,8.7,WESTERN AFRICA
Edward Kargbo,https://en.wikipedia.org/wiki/Edward_Kargbo,Sierra Leone,Stub,1094590470,Sierra Leone,8.7,WESTERN AFRICA
Momodu Kargbo,https://en.wikipedia.org/wiki/Momodu_Kargbo,Sierra Leone,Stub,1081953244,Sierra Leone,8.7,WESTERN AFRICA
Danda Mohamed Kondeh,https://en.wikipedia.org/wiki/Danda_Mohamed_Kondeh,Sierra Leone,Stub,949695532,Sierra Leone,8.7,WESTERN AFRICA
David Lansana,https://en.wikipedia.org/wiki/David_Lansana,Sierra Leone,C,1100260184,Sierra Leone,8.7,WESTERN AFRICA
Henry Josiah Lightfoot Boston,https://en.wikipedia.org/wiki/Henry_Josiah_Lightfoot_Boston,Sierra Leone,Start,1115228918,Sierra Leone,8.7,WESTERN AFRICA
Émile F. Luke,https://en.wikipedia.org/wiki/Émile_F._Luke,Sierra Leone,Stub,1110752536,Sierra Leone,8.7,WESTERN AFRICA
Henry O. Macauley,https://en.wikipedia.org/wiki/Henry_O._Macauley,Sierra Leone,Stub,1087779835,Sierra Leone,8.7,WESTERN AFRICA
Alie Badara Mansaray,https://en.wikipedia.org/wiki/Alie_Badara_Mansaray,Sierra Leone,Stub,1000259166,Sierra Leone,8.7,WESTERN AFRICA
Mohamed Kamarainba Mansaray,https://en.wikipedia.org/wiki/Mohamed_Kamarainba_Mansaray,Sierra Leone,C,1105894039,Sierra Leone,8.7,WESTERN AFRICA
Solomon Musa,https://en.wikipedia.org/wiki/Solomon_Musa,Sierra Leone,Start,1078399680,Sierra Leone,8.7,WESTERN AFRICA
Thomas Peters (revolutionary),https://en.wikipedia.org/wiki/Thomas_Peters_(revolutionary),Sierra Leone,C,1102429329,Sierra Leone,8.7,WESTERN AFRICA
Bai Kelfa Sankoh,https://en.wikipedia.org/wiki/Bai_Kelfa_Sankoh,Sierra Leone,Stub,1093263811,Sierra Leone,8.7,WESTERN AFRICA
Tinga Seisay,https://en.wikipedia.org/wiki/Tinga_Seisay,Sierra Leone,C,1103837195,Sierra Leone,8.7,WESTERN AFRICA
Solomon Athanasius James Pratt,https://en.wikipedia.org/wiki/Solomon_Athanasius_James_Pratt,Sierra Leone,Stub,1104360217,Sierra Leone,8.7,WESTERN AFRICA
Valentine Strasser,https://en.wikipedia.org/wiki/Valentine_Strasser,Sierra Leone,C,1109040965,Sierra Leone,8.7,WESTERN AFRICA
Alpha Timbo,https://en.wikipedia.org/wiki/Alpha_Timbo,Sierra Leone,Start,971644466,Sierra Leone,8.7,WESTERN AFRICA
Andrew Kuan,https://en.wikipedia.org/wiki/Andrew_Kuan,Singapore,Start,1106351077,Singapore,5.5,SOUTHEAST ASIA
Lim Han Hoe,https://en.wikipedia.org/wiki/Lim_Han_Hoe,Singapore,C,1108446872,Singapore,5.5,SOUTHEAST ASIA
Ooi Boon Ewe,https://en.wikipedia.org/wiki/Ooi_Boon_Ewe,Singapore,Start,1103546461,Singapore,5.5,SOUTHEAST ASIA
Rudolf Filkus,https://en.wikipedia.org/wiki/Rudolf_Filkus,Slovakia,Stub,1006072918,Slovakia,5.4,EASTERN EUROPE
Ján Francisci-Rimavský,https://en.wikipedia.org/wiki/Ján_Francisci-Rimavský,Slovakia,C,1107024861,Slovakia,5.4,EASTERN EUROPE
Jozef Gregor-Tajovský,https://en.wikipedia.org/wiki/Jozef_Gregor-Tajovský,Slovakia,C,1084055090,Slovakia,5.4,EASTERN EUROPE
Milan Haborák,https://en.wikipedia.org/wiki/Milan_Haborák,Slovakia,Start,1065133185,Slovakia,5.4,EASTERN EUROPE
Ivan Hopta,https://en.wikipedia.org/wiki/Ivan_Hopta,Slovakia,Stub,1106148875,Slovakia,5.4,EASTERN EUROPE
Jozef Miloslav Hurban,https://en.wikipedia.org/wiki/Jozef_Miloslav_Hurban,Slovakia,C,1102138127,Slovakia,5.4,EASTERN EUROPE
Antonín Janoušek,https://en.wikipedia.org/wiki/Antonín_Janoušek,Slovakia,Start,1081772760,Slovakia,5.4,EASTERN EUROPE
Ján Kollár,https://en.wikipedia.org/wiki/Ján_Kollár,Slovakia,C,1105810000,Slovakia,5.4,EASTERN EUROPE
Juraj Košút,https://en.wikipedia.org/wiki/Juraj_Košút,Slovakia,C,1098001466,Slovakia,5.4,EASTERN EUROPE
Ivan Lesay,https://en.wikipedia.org/wiki/Ivan_Lesay,Slovakia,GA,1093239574,Slovakia,5.4,EASTERN EUROPE
Ivan Lexa,https://en.wikipedia.org/wiki/Ivan_Lexa,Slovakia,Start,1113198710,Slovakia,5.4,EASTERN EUROPE
Ján Lunter,https://en.wikipedia.org/wiki/Ján_Lunter,Slovakia,Start,1105947402,Slovakia,5.4,EASTERN EUROPE
Štefan Osuský,https://en.wikipedia.org/wiki/Štefan_Osuský,Slovakia,C,1080228202,Slovakia,5.4,EASTERN EUROPE
Gabriel Palacka,https://en.wikipedia.org/wiki/Gabriel_Palacka,Slovakia,Start,1109948113,Slovakia,5.4,EASTERN EUROPE
Simona Petrík,https://en.wikipedia.org/wiki/Simona_Petrík,Slovakia,C,1112839272,Slovakia,5.4,EASTERN EUROPE
Julián Šimko,https://en.wikipedia.org/wiki/Julián_Šimko,Slovakia,Stub,1090354432,Slovakia,5.4,EASTERN EUROPE
Jozef Sivák,https://en.wikipedia.org/wiki/Jozef_Sivák,Slovakia,Stub,1105404075,Slovakia,5.4,EASTERN EUROPE
Radovan Sloboda (politician),https://en.wikipedia.org/wiki/Radovan_Sloboda_(politician),Slovakia,Start,1106146529,Slovakia,5.4,EASTERN EUROPE
Ľudovít Štúr,https://en.wikipedia.org/wiki/Ľudovít_Štúr,Slovakia,B,1104491431,Slovakia,5.4,EASTERN EUROPE
Jaroslav Svěchota,https://en.wikipedia.org/wiki/Jaroslav_Svěchota,Slovakia,Start,1100316238,Slovakia,5.4,EASTERN EUROPE
8th National Assembly of Slovenia,https://en.wikipedia.org/wiki/8th_National_Assembly_of_Slovenia,Slovenia,B,1110653139,Slovenia,2.1,SOUTHERN EUROPE
Viktor Avbelj,https://en.wikipedia.org/wiki/Viktor_Avbelj,Slovenia,Stub,1076931457,Slovenia,2.1,SOUTHERN EUROPE
Josef Anton Barbo von Waxenstein,https://en.wikipedia.org/wiki/Josef_Anton_Barbo_von_Waxenstein,Slovenia,Start,1099768272,Slovenia,2.1,SOUTHERN EUROPE
Joseph Emanuel Barbo von Waxenstein,https://en.wikipedia.org/wiki/Joseph_Emanuel_Barbo_von_Waxenstein,Slovenia,Start,1114107894,Slovenia,2.1,SOUTHERN EUROPE
Tatjana Bobnar,https://en.wikipedia.org/wiki/Tatjana_Bobnar,Slovenia,Start,1110339618,Slovenia,2.1,SOUTHERN EUROPE
József Borovnyák,https://en.wikipedia.org/wiki/József_Borovnyák,Slovenia,Stub,1095084562,Slovenia,2.1,SOUTHERN EUROPE
Klemen Boštjančič,https://en.wikipedia.org/wiki/Klemen_Boštjančič,Slovenia,Start,1111951290,Slovenia,2.1,SOUTHERN EUROPE
Uroš Brežan,https://en.wikipedia.org/wiki/Uroš_Brežan,Slovenia,Start,1110339465,Slovenia,2.1,SOUTHERN EUROPE
Ivan Cankar,https://en.wikipedia.org/wiki/Ivan_Cankar,Slovenia,C,1072162015,Slovenia,2.1,SOUTHERN EUROPE
Jože P. Damijan,https://en.wikipedia.org/wiki/Jože_P._Damijan,Slovenia,GA,1006800884,Slovenia,2.1,SOUTHERN EUROPE
Lambert Ehrlich,https://en.wikipedia.org/wiki/Lambert_Ehrlich,Slovenia,GA,1090244530,Slovenia,2.1,SOUTHERN EUROPE
Emilija Stojmenova Duh,https://en.wikipedia.org/wiki/Emilija_Stojmenova_Duh,Slovenia,Start,1101796769,Slovenia,2.1,SOUTHERN EUROPE
Josip Ferfolja,https://en.wikipedia.org/wiki/Josip_Ferfolja,Slovenia,Start,1099213916,Slovenia,2.1,SOUTHERN EUROPE
Sanja Ajanovič Hovnik,https://en.wikipedia.org/wiki/Sanja_Ajanovič_Hovnik,Slovenia,Start,1110339664,Slovenia,2.1,SOUTHERN EUROPE
Johann Nepomuk Hradeczky,https://en.wikipedia.org/wiki/Johann_Nepomuk_Hradeczky,Slovenia,Start,1030361090,Slovenia,2.1,SOUTHERN EUROPE
Božidar Jakac,https://en.wikipedia.org/wiki/Božidar_Jakac,Slovenia,C,1089135416,Slovenia,2.1,SOUTHERN EUROPE
József Klekl (politician),https://en.wikipedia.org/wiki/József_Klekl_(politician),Slovenia,Start,1091872792,Slovenia,2.1,SOUTHERN EUROPE
József Klekl (writer),https://en.wikipedia.org/wiki/József_Klekl_(writer),Slovenia,Start,1078005718,Slovenia,2.1,SOUTHERN EUROPE
Boris Kraigher,https://en.wikipedia.org/wiki/Boris_Kraigher,Slovenia,Stub,1063586220,Slovenia,2.1,SOUTHERN EUROPE
Jožef Krajnc,https://en.wikipedia.org/wiki/Jožef_Krajnc,Slovenia,Start,1114850674,Slovenia,2.1,SOUTHERN EUROPE
Ivan Kramberger,https://en.wikipedia.org/wiki/Ivan_Kramberger,Slovenia,Start,1102238755,Slovenia,2.1,SOUTHERN EUROPE
István Kühár,https://en.wikipedia.org/wiki/István_Kühár,Slovenia,Stub,1078006386,Slovenia,2.1,SOUTHERN EUROPE
Matija Majar,https://en.wikipedia.org/wiki/Matija_Majar,Slovenia,Start,1078006826,Slovenia,2.1,SOUTHERN EUROPE
Andrej Marinc,https://en.wikipedia.org/wiki/Andrej_Marinc,Slovenia,Stub,1095085152,Slovenia,2.1,SOUTHERN EUROPE
Mark Boris Andrijanič,https://en.wikipedia.org/wiki/Mark_Boris_Andrijanič,Slovenia,Start,1114119903,Slovenia,2.1,SOUTHERN EUROPE
Drago Marušič,https://en.wikipedia.org/wiki/Drago_Marušič,Slovenia,Start,1101649728,Slovenia,2.1,SOUTHERN EUROPE
Matej Arčon,https://en.wikipedia.org/wiki/Matej_Arčon,Slovenia,Start,1091947189,Slovenia,2.1,SOUTHERN EUROPE
Anton Novačan,https://en.wikipedia.org/wiki/Anton_Novačan,Slovenia,Start,1099927478,Slovenia,2.1,SOUTHERN EUROPE
Igor Papič,https://en.wikipedia.org/wiki/Igor_Papič,Slovenia,Stub,1110338248,Slovenia,2.1,SOUTHERN EUROPE
Dominika Švarc Pipan,https://en.wikipedia.org/wiki/Dominika_Švarc_Pipan,Slovenia,Start,1110339643,Slovenia,2.1,SOUTHERN EUROPE
Jože Podgoršek,https://en.wikipedia.org/wiki/Jože_Podgoršek,Slovenia,Stub,1100530431,Slovenia,2.1,SOUTHERN EUROPE
Dušan Šinigoj,https://en.wikipedia.org/wiki/Dušan_Šinigoj,Slovenia,Stub,1011743534,Slovenia,2.1,SOUTHERN EUROPE
Matija Škerbec,https://en.wikipedia.org/wiki/Matija_Škerbec,Slovenia,B,1084428429,Slovenia,2.1,SOUTHERN EUROPE
Alenka Smerkolj,https://en.wikipedia.org/wiki/Alenka_Smerkolj,Slovenia,Start,1085316550,Slovenia,2.1,SOUTHERN EUROPE
Janko Smole,https://en.wikipedia.org/wiki/Janko_Smole,Slovenia,Stub,1076927921,Slovenia,2.1,SOUTHERN EUROPE
Franc Snoj,https://en.wikipedia.org/wiki/Franc_Snoj,Slovenia,Stub,1089996788,Slovenia,2.1,SOUTHERN EUROPE
Patricija Šulin,https://en.wikipedia.org/wiki/Patricija_Šulin,Slovenia,Stub,1057402692,Slovenia,2.1,SOUTHERN EUROPE
József Szakovics,https://en.wikipedia.org/wiki/József_Szakovics,Slovenia,Start,1078575911,Slovenia,2.1,SOUTHERN EUROPE
Vilmos Tkálecz,https://en.wikipedia.org/wiki/Vilmos_Tkálecz,Slovenia,Stub,1011171974,Slovenia,2.1,SOUTHERN EUROPE
Ludvik Toplak,https://en.wikipedia.org/wiki/Ludvik_Toplak,Slovenia,Start,1099224184,Slovenia,2.1,SOUTHERN EUROPE
Asta Vrečko,https://en.wikipedia.org/wiki/Asta_Vrečko,Slovenia,Start,1110339536,Slovenia,2.1,SOUTHERN EUROPE
Valentin Zarnik,https://en.wikipedia.org/wiki/Valentin_Zarnik,Slovenia,Stub,1095084255,Slovenia,2.1,SOUTHERN EUROPE
Janez Zemljarič,https://en.wikipedia.org/wiki/Janez_Zemljarič,Slovenia,Stub,1076929779,Slovenia,2.1,SOUTHERN EUROPE
Nestor Ghiro,https://en.wikipedia.org/wiki/Nestor_Ghiro,Solomon Islands,Stub,1103157870,Solomon Islands,0.7,OCEANIA
John Dean Kuku,https://en.wikipedia.org/wiki/John_Dean_Kuku,Solomon Islands,Stub,1103157243,Solomon Islands,0.7,OCEANIA
Doreen Kuper,https://en.wikipedia.org/wiki/Doreen_Kuper,Solomon Islands,Start,1071176674,Solomon Islands,0.7,OCEANIA
Eric Lawson (politician),https://en.wikipedia.org/wiki/Eric_Lawson_(politician),Solomon Islands,Start,1103173015,Solomon Islands,0.7,OCEANIA
John Maneniaru,https://en.wikipedia.org/wiki/John_Maneniaru,Solomon Islands,Stub,1103157725,Solomon Islands,0.7,OCEANIA
Andrew Manepora,https://en.wikipedia.org/wiki/Andrew_Manepora,Solomon Islands,Stub,1103157719,Solomon Islands,0.7,OCEANIA
Julian Moti,https://en.wikipedia.org/wiki/Julian_Moti,Solomon Islands,C,1097797290,Solomon Islands,0.7,OCEANIA
Bartholomew Parapolo,https://en.wikipedia.org/wiki/Bartholomew_Parapolo,Solomon Islands,Stub,1103157673,Solomon Islands,0.7,OCEANIA
Daniel Suidani,https://en.wikipedia.org/wiki/Daniel_Suidani,Solomon Islands,Start,1109257595,Solomon Islands,0.7,OCEANIA
Anthony Veke,https://en.wikipedia.org/wiki/Anthony_Veke,Solomon Islands,Stub,921555219,Solomon Islands,0.7,OCEANIA
Joseph Waleanisia,https://en.wikipedia.org/wiki/Joseph_Waleanisia,Solomon Islands,Stub,1103157537,Solomon Islands,0.7,OCEANIA
Ajilon Jasper Nasiu,https://en.wikipedia.org/wiki/Ajilon_Jasper_Nasiu,Solomon Islands,Stub,1103157600,Solomon Islands,0.7,OCEANIA
Hassan Adan Wadadid,https://en.wikipedia.org/wiki/Hassan_Adan_Wadadid,Somalia,Start,1042858869,Somalia,17.6,EASTERN AFRICA
Raqiya Haji Dualeh Abdalla,https://en.wikipedia.org/wiki/Raqiya_Haji_Dualeh_Abdalla,Somalia,C,1070088517,Somalia,17.6,EASTERN AFRICA
Mohamoud Diriye Abdi Joof,https://en.wikipedia.org/wiki/Mohamoud_Diriye_Abdi_Joof,Somalia,Stub,1025168021,Somalia,17.6,EASTERN AFRICA
Abdihakim Luqman,https://en.wikipedia.org/wiki/Abdihakim_Luqman,Somalia,Stub,1050295609,Somalia,17.6,EASTERN AFRICA
Abdillahi Fadal Iman,https://en.wikipedia.org/wiki/Abdillahi_Fadal_Iman,Somalia,Stub,1108538185,Somalia,17.6,EASTERN AFRICA
Ahmed Abdisalam Adan,https://en.wikipedia.org/wiki/Ahmed_Abdisalam_Adan,Somalia,C,1103645386,Somalia,17.6,EASTERN AFRICA
Abukar Umar Adani,https://en.wikipedia.org/wiki/Abukar_Umar_Adani,Somalia,Stub,1062681170,Somalia,17.6,EASTERN AFRICA
Abshir Aden Ferro,https://en.wikipedia.org/wiki/Abshir_Aden_Ferro,Somalia,C,1080801324,Somalia,17.6,EASTERN AFRICA
Aden Isaq Ahmed,https://en.wikipedia.org/wiki/Aden_Isaq_Ahmed,Somalia,Start,1089541757,Somalia,17.6,EASTERN AFRICA
Abdulahi Ahmed Afrah,https://en.wikipedia.org/wiki/Abdulahi_Ahmed_Afrah,Somalia,Stub,1062657842,Somalia,17.6,EASTERN AFRICA
Agalule,https://en.wikipedia.org/wiki/Agalule,Somalia,Stub,969628551,Somalia,17.6,EASTERN AFRICA
Ahmed Abdi Mohamed,https://en.wikipedia.org/wiki/Ahmed_Abdi_Mohamed,Somalia,C,1100656544,Somalia,17.6,EASTERN AFRICA
Abdirahman Ahmed,https://en.wikipedia.org/wiki/Abdirahman_Ahmed,Somalia,Stub,1024854466,Somalia,17.6,EASTERN AFRICA
Abdullahi Mohamed Ali,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Ali,Somalia,Start,1086170226,Somalia,17.6,EASTERN AFRICA
Ahmed Ibrahim Artan,https://en.wikipedia.org/wiki/Ahmed_Ibrahim_Artan,Somalia,Start,1091235719,Somalia,17.6,EASTERN AFRICA
Awad Ahmed Ashareh,https://en.wikipedia.org/wiki/Awad_Ahmed_Ashareh,Somalia,Stub,934134220,Somalia,17.6,EASTERN AFRICA
Abdirahman Aw Ali Farrah,https://en.wikipedia.org/wiki/Abdirahman_Aw_Ali_Farrah,Somalia,Start,1090813639,Somalia,17.6,EASTERN AFRICA
Ali Abdi Aware,https://en.wikipedia.org/wiki/Ali_Abdi_Aware,Somalia,Stub,1101217147,Somalia,17.6,EASTERN AFRICA
Abdurahman Abdullahi Baadiyow,https://en.wikipedia.org/wiki/Abdurahman_Abdullahi_Baadiyow,Somalia,Start,1100441625,Somalia,17.6,EASTERN AFRICA
Bashir Bililiqo,https://en.wikipedia.org/wiki/Bashir_Bililiqo,Somalia,Stub,1111557716,Somalia,17.6,EASTERN AFRICA
Abdinuur Biindhe,https://en.wikipedia.org/wiki/Abdinuur_Biindhe,Somalia,Stub,1095417153,Somalia,17.6,EASTERN AFRICA
Hussein Hagi Bood,https://en.wikipedia.org/wiki/Hussein_Hagi_Bood,Somalia,Stub,1106104619,Somalia,17.6,EASTERN AFRICA
Abdi Hassan Buni,https://en.wikipedia.org/wiki/Abdi_Hassan_Buni,Somalia,Start,1091978667,Somalia,17.6,EASTERN AFRICA
Dahir Mohamud Gelle,https://en.wikipedia.org/wiki/Dahir_Mohamud_Gelle,Somalia,Stub,1086845086,Somalia,17.6,EASTERN AFRICA
Abdikarin Dahir,https://en.wikipedia.org/wiki/Abdikarin_Dahir,Somalia,Stub,919546861,Somalia,17.6,EASTERN AFRICA
Abdikarim Dhaaye,https://en.wikipedia.org/wiki/Abdikarim_Dhaaye,Somalia,Stub,916623039,Somalia,17.6,EASTERN AFRICA
Ali Dhere,https://en.wikipedia.org/wiki/Ali_Dhere,Somalia,Stub,1111018225,Somalia,17.6,EASTERN AFRICA
Djama Ali Moussa,https://en.wikipedia.org/wiki/Djama_Ali_Moussa,Somalia,Stub,1084934202,Somalia,17.6,EASTERN AFRICA
Ahmed Farah Dualeh,https://en.wikipedia.org/wiki/Ahmed_Farah_Dualeh,Somalia,Stub,1088167837,Somalia,17.6,EASTERN AFRICA
Mohamed Omar Dubad,https://en.wikipedia.org/wiki/Mohamed_Omar_Dubad,Somalia,Start,1036128178,Somalia,17.6,EASTERN AFRICA
Osman Dubbe,https://en.wikipedia.org/wiki/Osman_Dubbe,Somalia,Start,1104337611,Somalia,17.6,EASTERN AFRICA
Mohamed Ali Facaye,https://en.wikipedia.org/wiki/Mohamed_Ali_Facaye,Somalia,Stub,959891467,Somalia,17.6,EASTERN AFRICA
Abdulcadir Gabeire Farah,https://en.wikipedia.org/wiki/Abdulcadir_Gabeire_Farah,Somalia,B,1083176145,Somalia,17.6,EASTERN AFRICA
Abdulrahim Abby Farah,https://en.wikipedia.org/wiki/Abdulrahim_Abby_Farah,Somalia,C,1082812482,Somalia,17.6,EASTERN AFRICA
Ahmed Moalim Fiqi,https://en.wikipedia.org/wiki/Ahmed_Moalim_Fiqi,Somalia,Start,1113844912,Somalia,17.6,EASTERN AFRICA
Mohamud Abdi Gaab,https://en.wikipedia.org/wiki/Mohamud_Abdi_Gaab,Somalia,Stub,1059533900,Somalia,17.6,EASTERN AFRICA
Ahmed Gacmayare,https://en.wikipedia.org/wiki/Ahmed_Gacmayare,Somalia,Stub,1055233016,Somalia,17.6,EASTERN AFRICA
Garaad Abdulahi Garaad Soofe,https://en.wikipedia.org/wiki/Garaad_Abdulahi_Garaad_Soofe,Somalia,Start,1092287063,Somalia,17.6,EASTERN AFRICA
Garab-Yare,https://en.wikipedia.org/wiki/Garab-Yare,Somalia,Stub,948816741,Somalia,17.6,EASTERN AFRICA
Jama Mohamed Ghalib,https://en.wikipedia.org/wiki/Jama_Mohamed_Ghalib,Somalia,Start,1113251693,Somalia,17.6,EASTERN AFRICA
Ahmed Mohamed Gulaid,https://en.wikipedia.org/wiki/Ahmed_Mohamed_Gulaid,Somalia,Stub,1088536676,Somalia,17.6,EASTERN AFRICA
Yusuf Ahmed Hagar Dabageed,https://en.wikipedia.org/wiki/Yusuf_Ahmed_Hagar_Dabageed,Somalia,Start,1057222114,Somalia,17.6,EASTERN AFRICA
Zakaria Mohamed Haji-Abdi,https://en.wikipedia.org/wiki/Zakaria_Mohamed_Haji-Abdi,Somalia,Start,1001700462,Somalia,17.6,EASTERN AFRICA
Anisa Hajimumin,https://en.wikipedia.org/wiki/Anisa_Hajimumin,Somalia,Start,1114018333,Somalia,17.6,EASTERN AFRICA
Abdulkadir Abdi Hashi,https://en.wikipedia.org/wiki/Abdulkadir_Abdi_Hashi,Somalia,Start,1033350989,Somalia,17.6,EASTERN AFRICA
Mohamed Ali Hassan,https://en.wikipedia.org/wiki/Mohamed_Ali_Hassan,Somalia,Stub,1051816121,Somalia,17.6,EASTERN AFRICA
Zakia Hussein,https://en.wikipedia.org/wiki/Zakia_Hussein,Somalia,Stub,1112017371,Somalia,17.6,EASTERN AFRICA
Abdirahman Haji Aden Ibbi,https://en.wikipedia.org/wiki/Abdirahman_Haji_Aden_Ibbi,Somalia,Stub,1093240772,Somalia,17.6,EASTERN AFRICA
Ibraahim Guure,https://en.wikipedia.org/wiki/Ibraahim_Guure,Somalia,Stub,1041051193,Somalia,17.6,EASTERN AFRICA
Ibrahim Megag Samatar,https://en.wikipedia.org/wiki/Ibrahim_Megag_Samatar,Somalia,Start,1100656361,Somalia,17.6,EASTERN AFRICA
Hanifa Mohamed Ibrahim,https://en.wikipedia.org/wiki/Hanifa_Mohamed_Ibrahim,Somalia,Stub,1042602017,Somalia,17.6,EASTERN AFRICA
Ahmed Mohamed Iman,https://en.wikipedia.org/wiki/Ahmed_Mohamed_Iman,Somalia,Stub,1093959197,Somalia,17.6,EASTERN AFRICA
Ibrahim Artan Ismail,https://en.wikipedia.org/wiki/Ibrahim_Artan_Ismail,Somalia,Stub,1092718719,Somalia,17.6,EASTERN AFRICA
Mohamed Sheikh Ismail,https://en.wikipedia.org/wiki/Mohamed_Sheikh_Ismail,Somalia,Start,1009328790,Somalia,17.6,EASTERN AFRICA
Yusuf Mohamed Ismail,https://en.wikipedia.org/wiki/Yusuf_Mohamed_Ismail,Somalia,Start,1030025861,Somalia,17.6,EASTERN AFRICA
Abdihamid Sheikh Abdisalam Isse,https://en.wikipedia.org/wiki/Abdihamid_Sheikh_Abdisalam_Isse,Somalia,Stub,993306568,Somalia,17.6,EASTERN AFRICA
Ahmed Sheikh Jama,https://en.wikipedia.org/wiki/Ahmed_Sheikh_Jama,Somalia,Stub,971059346,Somalia,17.6,EASTERN AFRICA
Bashir Mohamed Jama,https://en.wikipedia.org/wiki/Bashir_Mohamed_Jama,Somalia,Start,1047607338,Somalia,17.6,EASTERN AFRICA
Farah Ali Jama,https://en.wikipedia.org/wiki/Farah_Ali_Jama,Somalia,Start,1069321898,Somalia,17.6,EASTERN AFRICA
Hibaq Jama,https://en.wikipedia.org/wiki/Hibaq_Jama,Somalia,Stub,1082993295,Somalia,17.6,EASTERN AFRICA
Mohamed Yusuf Jama,https://en.wikipedia.org/wiki/Mohamed_Yusuf_Jama,Somalia,Stub,1105894241,Somalia,17.6,EASTERN AFRICA
Abdirahman Janaqow,https://en.wikipedia.org/wiki/Abdirahman_Janaqow,Somalia,Start,1016481335,Somalia,17.6,EASTERN AFRICA
Yusuf Hussein Jimaale,https://en.wikipedia.org/wiki/Yusuf_Hussein_Jimaale,Somalia,Stub,1109018708,Somalia,17.6,EASTERN AFRICA
Abdirizak Jurile,https://en.wikipedia.org/wiki/Abdirizak_Jurile,Somalia,Start,1114253924,Somalia,17.6,EASTERN AFRICA
Muna Khalif,https://en.wikipedia.org/wiki/Muna_Khalif,Somalia,Start,1098095871,Somalia,17.6,EASTERN AFRICA
Mohammed Awale Liban,https://en.wikipedia.org/wiki/Mohammed_Awale_Liban,Somalia,Stub,1056519656,Somalia,17.6,EASTERN AFRICA
Maslah Mohammed Siad Barre,https://en.wikipedia.org/wiki/Maslah_Mohammed_Siad_Barre,Somalia,Start,1049402564,Somalia,17.6,EASTERN AFRICA
Mohammed Abdullah Hassan,https://en.wikipedia.org/wiki/Mohammed_Abdullah_Hassan,Somalia,C,1113177246,Somalia,17.6,EASTERN AFRICA
Hassan Ali Mire,https://en.wikipedia.org/wiki/Hassan_Ali_Mire,Somalia,C,1113047346,Somalia,17.6,EASTERN AFRICA
Hassan Moalim,https://en.wikipedia.org/wiki/Hassan_Moalim,Somalia,Stub,1101935309,Somalia,17.6,EASTERN AFRICA
Mohamed Ainanshe Guled,https://en.wikipedia.org/wiki/Mohamed_Ainanshe_Guled,Somalia,Start,1074486381,Somalia,17.6,EASTERN AFRICA
Abdinur Sheikh Mohamed,https://en.wikipedia.org/wiki/Abdinur_Sheikh_Mohamed,Somalia,Stub,1048396818,Somalia,17.6,EASTERN AFRICA
Abdullahi Mohamed Nur,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Nur,Somalia,Stub,1044041777,Somalia,17.6,EASTERN AFRICA
Haji Ibrahim Nur,https://en.wikipedia.org/wiki/Haji_Ibrahim_Nur,Somalia,Stub,1089443067,Somalia,17.6,EASTERN AFRICA
Mohamed Nur,https://en.wikipedia.org/wiki/Mohamed_Nur,Somalia,C,1050474386,Somalia,17.6,EASTERN AFRICA
Mohamed Ali Nur,https://en.wikipedia.org/wiki/Mohamed_Ali_Nur,Somalia,GA,1059166816,Somalia,17.6,EASTERN AFRICA
Abdilqadir Ali Omar,https://en.wikipedia.org/wiki/Abdilqadir_Ali_Omar,Somalia,Stub,1004888349,Somalia,17.6,EASTERN AFRICA
Musa Kassim Omar,https://en.wikipedia.org/wiki/Musa_Kassim_Omar,Somalia,Stub,991598166,Somalia,17.6,EASTERN AFRICA
Mustafa Mohammed Omar,https://en.wikipedia.org/wiki/Mustafa_Mohammed_Omar,Somalia,Start,1115032770,Somalia,17.6,EASTERN AFRICA
Abdirahman Dahir Osman,https://en.wikipedia.org/wiki/Abdirahman_Dahir_Osman,Somalia,Stub,975462878,Somalia,17.6,EASTERN AFRICA
Jama Abdullahi Qalib,https://en.wikipedia.org/wiki/Jama_Abdullahi_Qalib,Somalia,Stub,1105878436,Somalia,17.6,EASTERN AFRICA
Djama Rabile Ghod,https://en.wikipedia.org/wiki/Djama_Rabile_Ghod,Somalia,Start,1100056788,Somalia,17.6,EASTERN AFRICA
